chapter_name,link,qns,ans
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-7-1250,"In a marathon race, 70% of the runners were Kenyans and the rest were Jamaicans. 24 Kenyans and 16 Jamaicans dropped out after the first 10 km of the race. The ratio of the remaining Jamaican runners to Kenyan runners became 2:5. How many runners took part in the marathon?",320
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-8-1251,"Margaret observed that in a campus interview, only 75% of the candidates who were interviewed got selected. 120 girls were selected. 5656of those who did not get selected were girls. The remaining number of people who did not get selected were 10 boys. It was found that only boys and girls took part in the interview. Of the total number of candidates interviewed, what was the percentage of boys who had been selected?",25
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-8-1252,"In a selection test for the army, 40% of the cadets failed. 108 male cadets passed the test. The remaining11171117of those who passed were female cadets. 51 female cadets failed the test. What percentage of the total number cadets who appeared for the test were boys who failed?",30
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-8-1253,"In a stadium, 15% of the audience watching a horse race were women. 17201720of the men did not wear hats. 39 women wore hats. The remaining720of the women did not wear hats. (a) How many people in the audience were men who wore hats? (b) How many women did not wear hats?   Notes to students: ","51,21"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-9-1254,"There were 80 less adults than children in a science exhibition on the first Sunday of a particular month. On the second Sunday of the same month, the number of children increased by 20% and there were 10% fewer adults as compared to the first Sunday of the month. 558 people were there in the exhibition hall on the second Sunday. (a) Find the number of children in the hall on the second Sunday of the month. (b) If the entry fee for the exhibition is $1 for a child and $2 for an adult, how much money was collected from the sale of tickets on both days?   Notes to students:","360,1496"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-9-1255,"During Christmas last year, a church was illuminated using some red and yellow coloured light bulbs. There were 400 more red than yellow bulbs. This year, the church plans to use 10% less red bulbs and increase the number of yellow bulbs by 20%. It plans to put up 1179 bulbs in all this year. (a) How many red bulbs will be put up this year? (b) If the cost of 1 bulb is 80 cents, what was the total cost of all the bulbs used last year?   Notes to students: ","711,944"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-9-1256,"A total of 504 parcels were delivered on Tuesday. On Tuesday, there were 10% less parcels delivered to locality X as compared to Monday. Also, 20% more parcels were delivered to locality Y on Tuesday as compared to Monday. If 70 more parcels were delivered to locality X than locality Y on Monday, (a) find the number of parcels delivered to locality X on Tuesday. (b) If the postman took exactly 1 min to deliver 1 parcel, how much time did he take to deliver all the parcels on the second day?   Notes to students:","252,504"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-9-1257,"Train A transported 70 more barrels of oil than train B on the 1st of last month. On the 1st of this month, train A transported 30% less barrels while the number of barrels transported by train B increased by 20%. A total of 714 barrels were tranported on the 1st of this month. (a) Find the total number of barrels transported by train A on both the days. (b) If each barrel had 20 gallons of oil, how many gallons of oil were tranported by train B on the 1st of last month ?   Notes to students:","714,7000"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-10-1258,"Pet store A sells a Labrador puppy at $120. The price of a similar Labrador puppy in pet store B was 250% more than that in pet store A. (a) What was the selling price of a Labrador puppy in pet store B? (b) John bought a Labrador puppy from each store during a sale. The Labrador puppy from pet store B cost $108 more than the one in pet store A . If both pet stores offered the same percentage discount on all pets sold in the stores, what was the percentage discount given on each Labrador puppy?   Notes to students: ","420,64"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-10-1259,"The price of a walkman in Alaska is $90. A similar walkman can be bought in Florida for 80% of the price of the walkman in Alaska. (a) What is the price of the walkman in Florida? (b)Juliet bought the walkman from both states. Since an equal percentage discount was offered on the walkman in both the states, Julietrealized that the same walkman is $16.20 less in Florida than Alaska. Find the percentage discount given on each walkman.   Notes to students: ","72,10"
Ratio & Percentage,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-ratio-amp-percentage-mix-it-up-mix-it-up-ratio-amp-percentage-exercise-10-1260,"A battery operated toy train is available at a toy shop for $50. A similar toy at a toy factory was priced at 80% of the price of the toy train at the toy shop. (a) Determine the price of the toy at the factory. (b) During a year end sale, the toy was available at both the toy shop and the factory at the same percentage discount. Robin purchased a toy from the factory and paid $7 less than the discounted price in the toy shop. What is the percentage discount on the toy?   Notes to students:","40,30"
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-1-1261,A ship took 7 h to sail from port A to port B at an average speed of 42 km/h. It then reduced its speed by 9 km/h and took another 11 h to sail from port B to port C. Find the total distance covered by the ship. ,657
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-1-1262,"In a laboratory, a robot took 8 h to travel from point A to point B at an average speed of 90 m/h. Its speed was then reduced by 10 m/h and it travelled for another 6 h to reach point C. Find the total distance covered by the robot. ",1200
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-1-1263,A toy car was made to move at an average speed of 16 km/h for 15 minutes. Its speed was then reduced by 4 km/h and it continued to move for another 45 minutes. What was the distance that the toy car covered?,13
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-2-1264,"At 7 a.m. , a motorboat set off on its journey. It sailed a distance of 162 km between beach A and beach B . Its average speed between beach A and beach B was 27 km/h. It then sailed 198 km from beach B to beach C at an average speed of 22 km/h. What is the total time taken by the motorboat for the whole journey ?",15
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-2-1265,"Freddie travelled 415 km from town X to town Y at an average speed of 83 km/h. He then drove 568 km from town Y to town Z at an average speed of 71 km/h. If Freddie left town X at 6 a.m. , at what time did he complete his journey ?",7
Speed,https://www.singaporemathguru.com/question/primary-6-problem-sums-word-problems-speed-getting-there-speed-exercise-2-1266,A man pushed a bullock cart at an average speed of 900m/h and covered a distance of 3.6 km. He then reduced his speed and pushed the bullock cart at an average speed of 600m/h covering the remaining 5.4 km of the journey. What is the total time taken by the man to complete his journey with the bullock cart? ,13
